-6.560502151287725E11, -1.0617535142063501E11, 2.1361912353400963E30
4.8043076099798865E11, -4.505011438852895E11, 2.2236310585273577E30
-3.477872567931852E11, -1.9363206635374286E11, 2.2233366462321276E30
7.755858108714209E10, -3.414796210511379E11, 1.862200312587864E30
5.968173373966223E11, 3.588203854678351E11, 1.9100352747844998E30
-3.6295596030732526E11, 5.276014765437193E11, 1.7791218101605708E30
-2.1801628117259387E11, -4.8391010079961914E11, 1.7212206666077196E30
5.973872861782051E11, 1.147376701582626E11, 1.7176362890535395E30
2.7142084137567975E11, 3.567650220571649E11, 2.1898837175792752E30
-4.259428646745136E11, 3.038998315135975E11, 1.7680321252666153E30
-3.802042394512106E11, 5.997567411298318E10, 1.8448462258927757E30
-2.161929783969054E11, 3.706451757814597E11, 1.8766751980678576E30
2.7186931829804974E11, 2.3463259484546686E11, 1.9686254618091533E30
-1.146519933166998E11, -4.439358462574574E11, 1.8069370873427127E30
7.740692410852227E9, 2.803792161811077E11, 2.3258587811893554E30
-2.554047090293052E11, -4.142590448577324E11, 1.7569757591214842E30
-5.1813490831134796E10, 2.461419413889053E11, 2.326709177996311E30
2.1412703625811444E11, 3.5832181164858514E11, 1.6842057584849115E30
2.969320176834639E11, -4.290779716589613E11, 1.7493488277885676E30
4.352771750151145E11, 1.556258932424051E11, 2.271935952608864E30
